"","X","rank","player","points","date","year","month","right_hand","age","birthdate","first_name","last_name","countries","countries_iso","continent","obs.by.player","rank_log","obs.by.age","average.rank.by.age","age_28","age_2.8","age_28sq","age_2.8sq","average.rank.by.player","predicted.rank.final.model"
"4936",15448,221,104550,217,"7/12/2010",2010,7,1,25,"5/5/1985","Ricardo","Hocevar","BRA","BRA","SA",15,2.34439227368511,2419,2.72126118487531,-3,-0.3,9,0.09,2.61614718148212,2.38079327127886
"4937",15449,255,104550,193,"8/1/2011",2011,8,1,26,"5/5/1985","Ricardo","Hocevar","BRA","BRA","SA",15,2.40654018043396,2132,2.69098626796801,-2,-0.2,4,0.04,2.61614718148212,2.36891151931901
"4938",15450,278,104550,169,"1/16/2012",2012,1,1,27,"5/5/1985","Ricardo","Hocevar","BRA","BRA","SA",15,2.44404479591808,1812,2.66035581663426,-1,-0.1,1,0.01,2.61614718148212,2.38273078813715
"4939",15451,275,104550,164,"3/4/2013",2013,3,1,28,"5/5/1985","Ricardo","Hocevar","BRA","BRA","SA",15,2.43933269383026,1525,2.6489440291467,0,0,0,0,2.61614718148212,2.42225107773327
"4940",15452,293,104550,160,"7/28/2014",2014,7,1,29,"5/5/1985","Ricardo","Hocevar","BRA","BRA","SA",15,2.46686762035411,1256,2.65461906279284,1,0.1,1,0.01,2.61614718148212,2.48747238810738
"4941",15453,507,104550,67,"2/23/2015",2015,2,1,30,"5/5/1985","Ricardo","Hocevar","BRA","BRA","SA",15,2.70500795933334,989,2.64767086582772,2,0.2,4,0.04,2.61614718148212,2.57839471925947
"4942",15454,562,104550,58,"2/8/2016",2016,2,1,31,"5/5/1985","Ricardo","Hocevar","BRA","BRA","SA",15,2.74973631556906,757,2.63472150560954,3,0.3,9,0.09,2.61614718148212,2.69501807118954
"4943",15455,626,104550,42,"6/12/2017",2017,6,1,32,"5/5/1985","Ricardo","Hocevar","BRA","BRA","SA",15,2.79657433321043,564,2.65066108042934,4,0.4,16,0.16,2.61614718148212,2.8373424438976
"4944",15456,836,104550,19,"1/1/2018",2018,1,1,33,"5/5/1985","Ricardo","Hocevar","BRA","BRA","SA",15,2.92220627743902,428,2.68458119667634,5,0.5,25,0.25,2.61614718148212,3.00536783738364
"4945",15534,952,104559,7,"12/3/2001",2001,12,1,16,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2.97863694838447,340,3.13722255412608,-12,-1.2,144,1.44,2.23091684025505,3.08227042891437
"4946",15535,935,104559,7,"4/29/2002",2002,4,1,17,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2.97081161087252,999,3.11183573970775,-11,-1.1,121,1.21,2.23091684025505,2.86157033668232
"4947",15536,509,104559,39,"6/30/2003",2003,6,1,18,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2.70671778233676,1792,3.06545833846481,-10,-1,100,1,2.23091684025505,2.6635930478547
"4948",15537,273,104559,126,"3/1/2004",2004,3,1,19,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2.43616264704076,2343,2.98296877912089,-9,-0.9,81,0.81,2.23091684025505,2.48833856243151
"4949",15538,207,104559,194,"7/4/2005",2005,7,1,20,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2.31597034545692,2697,2.91687138242638,-8,-0.8,64,0.64,2.23091684025505,2.33580688041276
"4950",15539,124,104559,351,"8/14/2006",2006,8,1,21,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2.09342168516224,2863,2.86742098304593,-7,-0.7,49,0.49,2.23091684025505,2.20599800179843
"4951",15540,94,104559,448,"8/6/2007",2007,8,1,22,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,1.9731278535997,2915,2.82799176991356,-6,-0.6,36,0.36,2.23091684025505,2.09891192658854
"4952",15541,96,104559,467,"6/23/2008",2008,6,1,23,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,1.98227123303957,2827,2.79424661059169,-5,-0.5,25,0.25,2.23091684025505,2.01454865478308
"4953",15542,76,104559,769,"8/3/2009",2009,8,1,24,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,1.88081359228079,2635,2.75029900352051,-4,-0.4,16,0.16,2.23091684025505,1.95290818638205
"4954",15543,100,104559,553,"10/11/2010",2010,10,1,25,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2,2419,2.72126118487531,-3,-0.3,9,0.09,2.23091684025505,1.91399052138545
"4955",15544,128,104559,436,"6/6/2011",2011,6,1,26,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2.10720996964787,2132,2.69098626796801,-2,-0.2,4,0.04,2.23091684025505,1.89779565979328
"4956",15545,158,104559,331,"7/30/2012",2012,7,1,27,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2.19865708695442,1812,2.66035581663426,-1,-0.1,1,0.01,2.23091684025505,1.90432360160555
"4957",15546,129,104559,445,"7/15/2013",2013,7,1,28,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2.11058971029925,1525,2.6489440291467,0,0,0,0,2.23091684025505,1.93357434682224
"4958",15547,62,104559,798,"6/16/2014",2014,6,1,29,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,1.79239168949825,1256,2.65461906279284,1,0.1,1,0.01,2.23091684025505,1.98554789544337
"4959",15548,57,104559,804,"10/12/2015",2015,10,1,30,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,1.75587485567249,989,2.64767086582772,2,0.2,4,0.04,2.23091684025505,2.06024424746893
"4960",15549,103,104559,571,"6/27/2016",2016,6,1,31,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2.01283722470517,757,2.63472150560954,3,0.3,9,0.09,2.23091684025505,2.15766340289892
"4961",15550,176,104559,307,"6/26/2017",2017,6,1,32,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2.24551266781415,564,2.65066108042934,4,0.4,16,0.16,2.23091684025505,2.27780536173334
"4962",15551,394,104559,101,"12/3/2018",2018,12,1,33,"5/23/1985","Teymuraz","Gabashvili","RUS","RUS","EU",18,2.59549622182557,428,2.68458119667634,5,0.5,25,0.25,2.23091684025505,2.42067012397219
"4963",15579,713,104563,24,"10/2/2006",2006,10,1,21,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.85308952985187,2863,2.86742098304593,-7,-0.7,49,0.49,2.50906522514893,2.90872219831674
"4964",15580,634,104563,31,"3/5/2007",2007,3,1,22,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.80208925788173,2915,2.82799176991356,-6,-0.6,36,0.36,2.50906522514893,2.81904927411696
"4965",15581,507,104563,51,"6/23/2008",2008,6,1,23,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.70500795933334,2827,2.79424661059169,-5,-0.5,25,0.25,2.50906522514893,2.73538035615114
"4966",15582,395,104563,131,"7/6/2009",2009,7,1,24,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.59659709562646,2635,2.75029900352051,-4,-0.4,16,0.16,2.50906522514893,2.65771544441929
"4967",15583,609,104563,36,"3/29/2010",2010,3,1,25,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.78461729263288,2419,2.72126118487531,-3,-0.3,9,0.09,2.50906522514893,2.5860545389214
"4968",15584,381,104563,111,"9/19/2011",2011,9,1,26,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.58092497567562,2132,2.69098626796801,-2,-0.2,4,0.04,2.50906522514893,2.52039763965747
"4969",15585,305,104563,149,"11/26/2012",2012,11,1,27,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.48429983934679,1812,2.66035581663426,-1,-0.1,1,0.01,2.50906522514893,2.4607447466275
"4970",15586,561,104563,49,"8/12/2013",2013,8,1,28,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.74896286125616,1525,2.6489440291467,0,0,0,0,2.50906522514893,2.4070958598315
"4971",15587,218,104563,228,"7/14/2014",2014,7,1,29,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.3384564936046,1256,2.65461906279284,1,0.1,1,0.01,2.50906522514893,2.35945097926946
"4972",15588,117,104563,477,"5/4/2015",2015,5,1,30,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.06818586174616,989,2.64767086582772,2,0.2,4,0.04,2.50906522514893,2.31781010494138
"4973",15589,159,104563,334,"5/23/2016",2016,5,1,31,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.20139712432045,757,2.63472150560954,3,0.3,9,0.09,2.50906522514893,2.28217323684727
"4974",15590,149,104563,363,"11/6/2017",2017,11,1,32,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.17318626841227,564,2.65066108042934,4,0.4,16,0.16,2.50906522514893,2.25254037498712
"4975",15591,191,104563,301,"7/30/2018",2018,7,1,33,"6/4/1985","Luca","Vanni","ITA","ITA","EU",13,2.28103336724773,428,2.68458119667634,5,0.5,25,0.25,2.50906522514893,2.22891151936093
"4976",15635,1182,104571,2,"12/4/2000",2000,12,1,15,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,3.07261747654524,67,3.14836088588851,-13,-1.3,169,1.69,1.96351644123809,3.27481739719754
"4977",15636,1176,104571,2,"6/11/2001",2001,6,1,16,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,3.07040732174012,340,3.13722255412608,-12,-1.2,144,1.44,1.96351644123809,2.96897824986644
"4978",15637,1310,104571,2,"7/1/2002",2002,7,1,17,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,3.11727129565576,999,3.11183573970775,-11,-1.1,121,1.21,1.96351644123809,2.69158827833454
"4979",15638,368,104571,69,"5/19/2003",2003,5,1,18,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,2.56584781867352,1792,3.06545833846481,-10,-1,100,1,1.96351644123809,2.44264748260185
"4980",15639,219,104571,173,"5/10/2004",2004,5,1,19,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,2.34044411484012,2343,2.98296877912089,-9,-0.9,81,0.81,1.96351644123809,2.22215586266837
"4981",15640,88,104571,447,"6/6/2005",2005,6,1,20,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.94448267215017,2697,2.91687138242638,-8,-0.8,64,0.64,1.96351644123809,2.03011341853409
"4982",15641,16,104571,1494,"6/26/2006",2006,6,1,21,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.20411998265592,2863,2.86742098304593,-7,-0.7,49,0.49,1.96351644123809,1.86652015019903
"4983",15642,18,104571,1440,"8/13/2007",2007,8,1,22,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.25527250510331,2915,2.82799176991356,-6,-0.6,36,0.36,1.96351644123809,1.73137605766317
"4984",15643,29,104571,990,"7/14/2008",2008,7,1,23,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.46239799789896,2827,2.79424661059169,-5,-0.5,25,0.25,1.96351644123809,1.62468114092651
"4985",15644,93,104571,770,"6/22/2009",2009,6,1,24,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.96848294855394,2635,2.75029900352051,-4,-0.4,16,0.16,1.96351644123809,1.54643539998907
"4986",15645,26,104571,1545,"6/7/2010",2010,6,1,25,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.41497334797082,2419,2.72126118487531,-3,-0.3,9,0.09,1.96351644123809,1.49663883485083
"4987",15646,30,104571,1295,"6/20/2011",2011,6,1,26,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.47712125471966,2132,2.69098626796801,-2,-0.2,4,0.04,1.96351644123809,1.4752914455118
"4988",15647,40,104571,1025,"4/2/2012",2012,4,1,27,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.60205999132796,1812,2.66035581663426,-1,-0.1,1,0.01,1.96351644123809,1.48239323197197
"4989",15648,44,104571,915,"7/15/2013",2013,7,1,28,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.64345267648619,1525,2.6489440291467,0,0,0,0,1.96351644123809,1.51794419423135
"4990",15649,108,104571,550,"7/14/2014",2014,7,1,29,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,2.03342375548695,1256,2.65461906279284,1,0.1,1,0.01,1.96351644123809,1.58194433228994
"4991",15650,52,104571,882,"8/10/2015",2015,8,1,30,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.7160033436348,989,2.64767086582772,2,0.2,4,0.04,1.96351644123809,1.67439364614774
"4992",15651,39,104571,1067,"5/23/2016",2016,5,1,31,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.5910646070265,757,2.63472150560954,3,0.3,9,0.09,1.96351644123809,1.79529213580474
"4993",15652,70,104571,700,"6/19/2017",2017,6,1,32,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.84509804001426,564,2.65066108042934,4,0.4,16,0.16,1.96351644123809,1.94463980126095
"4994",15653,96,104571,599,"7/16/2018",2018,7,1,33,"6/17/1985","Marcos","Baghdatis","CYP","CYP","AS",19,1.98227123303957,428,2.68458119667634,5,0.5,25,0.25,1.96351644123809,2.12243664251637
"4995",15781,1345,104586,1,"11/18/2002",2002,11,1,17,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,3.12872228433843,999,3.11183573970775,-11,-1.1,121,1.21,2.32211138539696,3.40121055979704
"4996",15782,1328,104586,2,"12/1/2003",2003,12,1,18,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,3.123198075032,1792,3.06545833846481,-10,-1,100,1,2.32211138539696,3.15384989775934
"4997",15783,1409,104586,1,"5/3/2004",2004,5,1,19,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,3.14891099310936,2343,2.98296877912089,-9,-0.9,81,0.81,2.32211138539696,2.92888910963147
"4998",15784,872,104586,11,"7/18/2005",2005,7,1,20,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,2.94051648493257,2697,2.91687138242638,-8,-0.8,64,0.64,2.32211138539696,2.72632819541343
"4999",15785,471,104586,55,"4/24/2006",2006,4,1,21,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,2.6730209071289,2863,2.86742098304593,-7,-0.7,49,0.49,2.32211138539696,2.54616715510523
"5000",15786,271,104586,135,"5/21/2007",2007,5,1,22,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,2.43296929087441,2915,2.82799176991356,-6,-0.6,36,0.36,2.32211138539696,2.38840598870685
"5001",15787,184,104586,211,"6/23/2008",2008,6,1,23,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,2.26481782300954,2827,2.79424661059169,-5,-0.5,25,0.25,2.32211138539696,2.25304469621831
"5002",15788,162,104586,337,"10/12/2009",2009,10,1,24,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,2.20951501454263,2635,2.75029900352051,-4,-0.4,16,0.16,2.32211138539696,2.14008327763961
"5003",15789,172,104586,276,"6/7/2010",2010,6,1,25,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,2.23552844690755,2419,2.72126118487531,-3,-0.3,9,0.09,2.32211138539696,2.04952173297073
"5004",15790,79,104586,656,"10/17/2011",2011,10,1,26,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,1.89762709129044,2132,2.69098626796801,-2,-0.2,4,0.04,2.32211138539696,1.98136006221169
"5005",15791,83,104586,636,"3/19/2012",2012,3,1,27,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,1.91907809237607,1812,2.66035581663426,-1,-0.1,1,0.01,2.32211138539696,1.93559826536247
"5006",15792,46,104586,875,"4/8/2013",2013,4,1,28,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,1.66275783168157,1525,2.6489440291467,0,0,0,0,2.32211138539696,1.91223634242309
"5007",15793,43,104586,970,"7/21/2014",2014,7,1,29,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,1.63346845557959,1256,2.65461906279284,1,0.1,1,0.01,2.32211138539696,1.91127429339355
"5008",15794,54,104586,857,"7/20/2015",2015,7,1,30,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,1.73239375982297,989,2.64767086582772,2,0.2,4,0.04,2.32211138539696,1.93271211827383
"5009",15795,79,104586,705,"7/18/2016",2016,7,1,31,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,1.89762709129044,757,2.63472150560954,3,0.3,9,0.09,2.32211138539696,1.97654981706395
"5010",15796,181,104586,303,"8/28/2017",2017,8,1,32,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,2.25767857486918,564,2.65066108042934,4,0.4,16,0.16,2.32211138539696,2.0427873897639
"5011",15797,208,104586,254,"1/8/2018",2018,1,1,33,"7/24/1985","Lukas","Rosol","CZE","CZE","EU",17,2.31806333496276,428,2.68458119667634,5,0.5,25,0.25,2.32211138539696,2.13142483637368
"5012",15815,1373,104589,1,"6/10/2002",2002,6,0,17,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,3.13767053723676,999,3.11183573970775,-11,-1.1,121,1.21,2.50161226212543,2.96407271838627
"5013",15816,656,104589,21,"6/9/2003",2003,6,0,18,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,2.81690383937566,1792,3.06545833846481,-10,-1,100,1,2.50161226212543,2.72774776572713
"5014",15817,300,104589,108,"6/28/2004",2004,6,0,19,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,2.47712125471966,2343,2.98296877912089,-9,-0.9,81,0.81,2.50161226212543,2.5325821095375
"5015",15818,183,104589,235,"7/4/2005",2005,7,0,20,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,2.26245108973043,2697,2.91687138242638,-8,-0.8,64,0.64,2.50161226212543,2.37857574981737
"5016",15819,181,104589,220,"9/11/2006",2006,9,0,21,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,2.25767857486918,2863,2.86742098304593,-7,-0.7,49,0.49,2.50161226212543,2.26572868656675
"5017",15820,99,104589,422,"6/4/2007",2007,6,0,22,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,1.99563519459755,2915,2.82799176991356,-6,-0.6,36,0.36,2.50161226212543,2.19404091978564
"5018",15821,86,104589,481,"2/4/2008",2008,2,0,23,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,1.93449845124357,2827,2.79424661059169,-5,-0.5,25,0.25,2.50161226212543,2.16351244947404
"5019",15822,134,104589,618,"3/16/2009",2009,3,0,24,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,2.12710479836481,2635,2.75029900352051,-4,-0.4,16,0.16,2.50161226212543,2.17414327563194
"5020",15823,221,104589,215,"6/14/2010",2010,6,0,25,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,2.34439227368511,2419,2.72126118487531,-3,-0.3,9,0.09,2.50161226212543,2.22593339825936
"5021",15824,245,104589,198,"10/17/2011",2011,10,0,26,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,2.38916608436453,2132,2.69098626796801,-2,-0.2,4,0.04,2.50161226212543,2.31888281735628
"5022",15825,484,104589,67,"7/16/2012",2012,7,0,27,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,2.68484536164441,1812,2.66035581663426,-1,-0.1,1,0.01,2.50161226212543,2.45299153292271
"5023",15826,510,104589,61,"7/15/2013",2013,7,0,28,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,2.70757017609794,1525,2.6489440291467,0,0,0,0,2.50161226212543,2.62825954495864
"5024",15827,786,104589,25,"7/21/2014",2014,7,0,29,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,2.89542254603941,1256,2.65461906279284,1,0.1,1,0.01,2.50161226212543,2.84468685346409
"5025",15828,982,104589,12,"4/27/2015",2015,4,0,30,"7/30/1985","Chris","Guccione","AUS","AUS","OC",14,2.99211148778695,989,2.64767086582772,2,0.2,4,0.04,2.50161226212543,3.10227345843904
"5026",15844,1251,104592,2,"10/7/2002",2002,10,1,17,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,3.09725730969342,999,3.11183573970775,-11,-1.1,121,1.21,2.51706877516892,3.10646586160403
"5027",15845,918,104592,7,"6/30/2003",2003,6,1,18,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.96284268120124,1792,3.06545833846481,-10,-1,100,1,2.51706877516892,2.87865373255235
"5028",15846,591,104592,30,"6/28/2004",2004,6,1,19,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.77158748088126,2343,2.98296877912089,-9,-0.9,81,0.81,2.51706877516892,2.68384305678337
"5029",15847,400,104592,72,"7/11/2005",2005,7,1,20,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.60205999132796,2697,2.91687138242638,-8,-0.8,64,0.64,2.51706877516892,2.52203383429708
"5030",15848,151,104592,299,"10/30/2006",2006,10,1,21,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.17897694729317,2863,2.86742098304593,-7,-0.7,49,0.49,2.51706877516892,2.39322606509349
"5031",15849,143,104592,302,"7/2/2007",2007,7,1,22,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.15533603746506,2915,2.82799176991356,-6,-0.6,36,0.36,2.51706877516892,2.29741974917259
"5032",15850,197,104592,199,"6/30/2008",2008,6,1,23,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.29446622616159,2827,2.79424661059169,-5,-0.5,25,0.25,2.51706877516892,2.23461488653439
"5033",15851,136,104592,656,"2/2/2009",2009,2,1,24,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.13353890837022,2635,2.75029900352051,-4,-0.4,16,0.16,2.51706877516892,2.20481147717888
"5034",15852,137,104592,393,"11/1/2010",2010,11,1,25,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.13672056715641,2419,2.72126118487531,-3,-0.3,9,0.09,2.51706877516892,2.20800952110607
"5035",15853,207,104592,254,"7/25/2011",2011,7,1,26,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.31597034545692,2132,2.69098626796801,-2,-0.2,4,0.04,2.51706877516892,2.24420901831595
"5036",15854,376,104592,105,"8/27/2012",2012,8,1,27,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.57518784492766,1812,2.66035581663426,-1,-0.1,1,0.01,2.51706877516892,2.31340996880853
"5037",15855,317,104592,136,"6/17/2013",2013,6,1,28,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.50105926221775,1525,2.6489440291467,0,0,0,0,2.51706877516892,2.4156123725838
"5038",15856,199,104592,248,"5/5/2014",2014,5,1,29,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.29885307640971,1256,2.65461906279284,1,0.1,1,0.01,2.51706877516892,2.55081622964177
"5039",15857,553,104592,58,"7/27/2015",2015,7,1,30,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.7427251313047,989,2.64767086582772,2,0.2,4,0.04,2.51706877516892,2.71902153998244
"5040",15858,976,104592,13,"3/7/2016",2016,3,1,31,"8/2/1985","Ilija","Bozoljac","SRB","SRB","EU",15,2.98944981766669,757,2.63472150560954,3,0.3,9,0.09,2.51706877516892,2.9202283036058
"5041",15859,1105,104593,4,"9/16/2002",2002,9,1,17,"8/7/1985","Daniel","Gimeno Traver","ESP","ESP","EU",17,3.04336227802113,999,3.11183573970775,-11,-1.1,121,1.21,2.21660961916281,3.08388339257851
"5042",15860,1244,104593,3,"11/3/2003",2003,11,1,18,"8/7/1985","Daniel","Gimeno Traver","ESP","ESP","EU",17,3.0948203803548,1792,3.06545833846481,-10,-1,100,1,2.21660961916281,2.85035580176415
"5043",15861,281,104593,119,"6/28/2004",2004,6,1,19,"8/7/1985","Daniel","Gimeno Traver","ESP","ESP","EU",17,2.44870631990508,2343,2.98296877912089,-9,-0.9,81,0.81,2.21660961916281,2.64189828621518
"5044",15862,203,104593,206,"6/27/2005",2005,6,1,20,"8/7/1985","Daniel","Gimeno Traver","ESP","ESP","EU",17,2.30749603791321,2697,2.91687138242638,-8,-0.8,64,0.64,2.21660961916281,2.45851084593161
"5045",15863,193,104593,200,"1/2/2006",2006,1,1,21,"8/7/1985","Daniel","Gimeno Traver","ESP","ESP","EU",17,2.28555730900777,2863,2.86742098304593,-7,-0.7,49,0.49,2.21660961916281,2.30019348091343
"5046",15864,253,104593,150,"7/2/2007",2007,7,1,22,"8/7/1985","Daniel","Gimeno Traver","ESP","ESP","EU",17,2.40312052117582,2915,2.82799176991356,-6,-0.6,36,0.36,2.21660961916281,2.16694619116066
